-961, 394, 15.09.2025 11:14:37, 
-892, 408, 15.09.2025 11:14:37, 
-812, 408, 15.09.2025 11:14:37, 
-736, 393, 15.09.2025 11:14:37, 
-656, 364, 15.09.2025 11:14:37, 
-601, 327, 15.09.2025 11:14:37, 
-563, 288, 15.09.2025 11:14:37, 
-542, 245, 15.09.2025 11:14:37, 
-537, 205, 15.09.2025 11:14:37, 
-543, 165, 15.09.2025 11:14:37, 
-562, 129, 15.09.2025 11:14:37, 
-587, 101, 15.09.2025 11:14:37, 
-622, 82, 15.09.2025 11:14:37, 
-689, 75, 15.09.2025 11:14:37, 
-691, 75, 15.09.2025 11:14:37, 
-611, -143, 15.09.2025 11:14:38, 
-664, -136, 15.09.2025 11:14:38, 
-666, -136, 15.09.2025 11:14:38, 
-1080, -394, 15.09.2025 11:14:38, 
-1080, -394, 15.09.2025 11:14:38, 
-1080, -394, 15.09.2025 11:14:38, 
-1080, -394, 15.09.2025 11:14:38, 
-1080, -394, 15.09.2025 11:14:38, 
-1080, -394, 15.09.2025 11:14:39, 
-1080, -394, 15.09.2025 11:14:39, 
-1080, -394, 15.09.2025 11:14:39, 
-1080, -394, 15.09.2025 11:14:39, 
-1080, -394, 15.09.2025 11:14:39, 
-1080, -394, 15.09.2025 11:14:39, 
-1080, -394, 15.09.2025 11:14:39, 
-545, -394, 15.09.2025 11:14:39, 
-465, -394, 15.09.2025 11:14:39, 
-324, -394, 15.09.2025 11:14:39, 
-293, -394, 15.09.2025 11:14:39, 
-279, -394, 15.09.2025 11:14:39, 
-262, -394, 15.09.2025 11:14:39, 
-227, -394, 15.09.2025 11:14:40, 
-223, -394, 15.09.2025 11:14:40, 
-157, -394, 15.09.2025 11:14:40, 
-137, -394, 15.09.2025 11:14:40, 
-124, -394, 15.09.2025 11:14:40, 
-83, -394, 15.09.2025 11:14:40, 
-76, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:40, 
-1, -394, 15.09.2025 11:14:41, 
-1, -394, 15.09.2025 11:14:41, 
-601, 480, 15.09.2025 11:14:41, 
-642, 551, 15.09.2025 11:14:41, 
-1080, 1525, 15.09.2025 11:14:41, 
-1080, 1525, 15.09.2025 11:14:41, 
-1080, 1525, 15.09.2025 11:14:42, 
-1080, 1525, 15.09.2025 11:14:42, 
-1080, 1525, 15.09.2025 11:14:42, 
-1076, 1525, 15.09.2025 11:14:42, 
-1073, 1525, 15.09.2025 11:14:42, 
-1069, 1525, 15.09.2025 11:14:42, 
-1064, 1525, 15.09.2025 11:14:42, 
-1057, 1525, 15.09.2025 11:14:42, 
-1050, 1525, 15.09.2025 11:14:42, 
-1038, 1525, 15.09.2025 11:14:42, 
-1025, 1525, 15.09.2025 11:14:42, 
-1008, 1525, 15.09.2025 11:14:42, 
-993, 1525, 15.09.2025 11:14:42, 
-973, 1525, 15.09.2025 11:14:42, 
-942, 1525, 15.09.2025 11:14:42, 
-922, 1525, 15.09.2025 11:14:42, 
-886, 1525, 15.09.2025 11:14:43, 
-858, 1525, 15.09.2025 11:14:43, 
-826, 1525, 15.09.2025 11:14:43, 
-780, 1525, 15.09.2025 11:14:43, 
-735, 1525, 15.09.2025 11:14:43, 
-61, 1525, 15.09.2025 11:14:43, 
-53, 1525, 15.09.2025 11:14:43, 
-51, 1525, 15.09.2025 11:14:43, 
-51, 1525, 15.09.2025 11:14:43, 
-51, 1525, 15.09.2025 11:14:43, 
-72, 1498, 15.09.2025 11:14:44, 
-91, 1469, 15.09.2025 11:14:44, 
1919, 1079, 15.09.2025 11:14:44, 
1919, 1079, 15.09.2025 11:14:44, 
1428, 699, 15.09.2025 11:14:45, 
1341, 632, 15.09.2025 11:14:45, 
1266, 568, 15.09.2025 11:14:45, 
1188, 494, 15.09.2025 11:14:45, 
864, 290, 15.09.2025 11:14:45, 
858, 288, 15.09.2025 11:14:45, 
781, 276, 15.09.2025 11:14:45, 
761, 290, 15.09.2025 11:14:45, 
761, 290, 15.09.2025 11:14:45, 
759, 304, 15.09.2025 11:14:45, 
758, 320, 15.09.2025 11:14:45, 
769, 262, 15.09.2025 11:14:45, 
762, 249, 15.09.2025 11:14:45, 
742, 213, 15.09.2025 11:14:45, 
711, 170, 15.09.2025 11:14:45, 
663, 80, 15.09.2025 11:14:45, 
665, 77, 15.09.2025 11:14:45, 
667, 76, 15.09.2025 11:14:45, 
684, 68, 15.09.2025 11:14:45, 
689, 63, 15.09.2025 11:14:45, 
690, 62, 15.09.2025 11:14:45, 
691, 58, 15.09.2025 11:14:45, 
695, 49, 15.09.2025 11:14:46, 
695, 49, 15.09.2025 11:14:46, 
661, 448, 15.09.2025 11:23:11, 
661, 448, 15.09.2025 11:23:11, 
661, 448, 15.09.2025 11:23:11, 
661, 448, 15.09.2025 11:23:11, 
661, 448, 15.09.2025 11:23:11, 
661, 448, 15.09.2025 11:23:11, 
662, 448, 15.09.2025 11:23:11, 
742, 437, 15.09.2025 11:23:11, 
750, 433, 15.09.2025 11:23:11, 
755, 431, 15.09.2025 11:23:11, 
760, 427, 15.09.2025 11:23:11, 
764, 424, 15.09.2025 11:23:11, 
767, 421, 15.09.2025 11:23:11, 
767, 419, 15.09.2025 11:23:11, 
768, 418, 15.09.2025 11:23:11, 
768, 417, 15.09.2025 11:23:11, 
768, 417, 15.09.2025 11:23:12, Left click
768, 417, 15.09.2025 11:23:12, 
768, 417, 15.09.2025 11:23:12, 
768, 417, 15.09.2025 11:23:12, 
789, 457, 15.09.2025 11:23:12, 
799, 469, 15.09.2025 11:23:12, 
804, 475, 15.09.2025 11:23:12, 
808, 481, 15.09.2025 11:23:12, 
808, 481, 15.09.2025 11:23:12, 
808, 481, 15.09.2025 11:23:12, 
808, 481, 15.09.2025 11:23:12, Left click
808, 479, 15.09.2025 11:23:12, Left click
808, 479, 15.09.2025 11:23:13, Left click
808, 482, 15.09.2025 11:23:13, 
847, 521, 15.09.2025 11:23:13, 
1327, 1032, 15.09.2025 11:23:13, 
1397, 1079, 15.09.2025 11:23:13, 
1444, 1079, 15.09.2025 11:23:13, 
1477, 1079, 15.09.2025 11:23:13, 
1502, 1079, 15.09.2025 11:23:13, 
1513, 1079, 15.09.2025 11:23:13, 
1514, 1079, 15.09.2025 11:23:13, 
1514, 1079, 15.09.2025 11:23:13, 
1512, 1077, 15.09.2025 11:23:13, 
1512, 1077, 15.09.2025 11:23:13, Left click
1261, 948, 15.09.2025 11:23:13, 
1162, 900, 15.09.2025 11:23:13, 
896, 759, 15.09.2025 11:23:13, 
873, 740, 15.09.2025 11:23:13, 
865, 729, 15.09.2025 11:23:13, 
861, 711, 15.09.2025 11:23:13, 
858, 697, 15.09.2025 11:23:13, 
852, 681, 15.09.2025 11:23:13, 
843, 666, 15.09.2025 11:23:13, 
835, 655, 15.09.2025 11:23:13, 
829, 646, 15.09.2025 11:23:13, 
829, 646, 15.09.2025 11:23:13, Left click
829, 646, 15.09.2025 11:23:14, Left click
828, 643, 15.09.2025 11:23:14, 
824, 633, 15.09.2025 11:23:14, 
817, 619, 15.09.2025 11:23:14, 
799, 590, 15.09.2025 11:23:14, 
777, 557, 15.09.2025 11:23:14, 
756, 524, 15.09.2025 11:23:14, 
741, 497, 15.09.2025 11:23:14, 
731, 476, 15.09.2025 11:23:14, 
726, 465, 15.09.2025 11:23:14, 
725, 462, 15.09.2025 11:23:14, 
725, 462, 15.09.2025 11:23:14, 
674, 138, 15.09.2025 11:23:14, 
678, 112, 15.09.2025 11:23:14, 
683, 80, 15.09.2025 11:23:14, 
687, 70, 15.09.2025 11:23:14, 
689, 65, 15.09.2025 11:23:14, 
691, 64, 15.09.2025 11:23:14, 
694, 63, 15.09.2025 11:23:14, 
699, 61, 15.09.2025 11:23:15, 
705, 54, 15.09.2025 11:23:15, 
712, 47, 15.09.2025 11:23:15, 
718, 43, 15.09.2025 11:23:15, 
722, 39, 15.09.2025 11:23:15, 
724, 36, 15.09.2025 11:23:15, 
722, 33, 15.09.2025 11:23:15, 
717, 31, 15.09.2025 11:23:15, 
713, 31, 15.09.2025 11:23:15, 
712, 31, 15.09.2025 11:23:15, 
711, 31, 15.09.2025 11:23:15, 
710, 32, 15.09.2025 11:23:15, 
708, 34, 15.09.2025 11:23:15, 
704, 37, 15.09.2025 11:23:15, 
700, 39, 15.09.2025 11:23:15, 
697, 41, 15.09.2025 11:23:15, 
697, 41, 15.09.2025 11:23:15, 
697, 42, 15.09.2025 11:23:15, 
697, 42, 15.09.2025 11:23:15, 
697, 42, 15.09.2025 11:23:15, Left click
697, 42, 15.09.2025 11:23:15, 
-553, -302, 15.09.2025 11:23:43, 
-555, -308, 15.09.2025 11:23:43, 
-558, -309, 15.09.2025 11:23:43, 
-567, -309, 15.09.2025 11:23:43, 
-577, -306, 15.09.2025 11:23:43, 
-579, -302, 15.09.2025 11:23:43, 
534, 317, 15.09.2025 11:23:44, 
534, 315, 15.09.2025 11:23:44, 
534, 309, 15.09.2025 11:23:44, 
531, 283, 15.09.2025 11:23:44, 
531, 264, 15.09.2025 11:23:44, 
536, 245, 15.09.2025 11:23:44, 
1816, 12, 15.09.2025 11:23:49, 
1816, 12, 15.09.2025 11:23:49, 
1816, 12, 15.09.2025 11:23:49, 
919, 161, 15.09.2025 11:23:49, 
897, 147, 15.09.2025 11:23:49, 
867, 132, 15.09.2025 11:23:49, 
837, 122, 15.09.2025 11:23:49, 
815, 119, 15.09.2025 11:23:49, 
791, 119, 15.09.2025 11:23:49, 
767, 119, 15.09.2025 11:23:49, 
739, 121, 15.09.2025 11:23:49, 
716, 122, 15.09.2025 11:23:49, 
700, 123, 15.09.2025 11:23:49, 
694, 124, 15.09.2025 11:23:49, 
693, 124, 15.09.2025 11:23:50, 
693, 124, 15.09.2025 11:23:50, 
693, 124, 15.09.2025 11:23:50, 
691, 118, 15.09.2025 11:23:50, 
693, 116, 15.09.2025 11:23:50, 
693, 116, 15.09.2025 11:23:50, 
694, 115, 15.09.2025 11:23:50, 
694, 114, 15.09.2025 11:23:50, 
696, 114, 15.09.2025 11:23:50, 
700, 111, 15.09.2025 11:23:50, 
700, 111, 15.09.2025 11:23:50, 
713, 104, 15.09.2025 11:23:50, 
714, 104, 15.09.2025 11:23:50, 
714, 103, 15.09.2025 11:23:50, 
715, 103, 15.09.2025 11:23:50, 
715, 103, 15.09.2025 11:23:50, 
715, 103, 15.09.2025 11:23:50, Left click
698, 129, 15.09.2025 11:23:50, Left click
692, 138, 15.09.2025 11:23:50, Left click
686, 148, 15.09.2025 11:23:50, Left click
678, 161, 15.09.2025 11:23:50, Left click
669, 174, 15.09.2025 11:23:50, Left click
659, 189, 15.09.2025 11:23:50, Left click
648, 204, 15.09.2025 11:23:50, Left click
638, 220, 15.09.2025 11:23:50, Left click
629, 235, 15.09.2025 11:23:50, Left click
620, 250, 15.09.2025 11:23:50, Left click
610, 264, 15.09.2025 11:23:50, Left click
602, 276, 15.09.2025 11:23:50, Left click
593, 290, 15.09.2025 11:23:50, Left click
583, 303, 15.09.2025 11:23:50, Left click
575, 315, 15.09.2025 11:23:50, Left click
566, 329, 15.09.2025 11:23:50, Left click
555, 343, 15.09.2025 11:23:50, Left click
544, 356, 15.09.2025 11:23:50, Left click
533, 370, 15.09.2025 11:23:50, Left click
519, 385, 15.09.2025 11:23:50, Left click
506, 400, 15.09.2025 11:23:50, Left click
487, 420, 15.09.2025 11:23:51, Left click
475, 433, 15.09.2025 11:23:51, Left click
460, 451, 15.09.2025 11:23:51, Left click
447, 468, 15.09.2025 11:23:51, Left click
433, 484, 15.09.2025 11:23:51, Left click
420, 499, 15.09.2025 11:23:51, Left click
409, 513, 15.09.2025 11:23:51, Left click
398, 525, 15.09.2025 11:23:51, Left click
389, 537, 15.09.2025 11:23:51, Left click
380, 548, 15.09.2025 11:23:51, Left click
371, 559, 15.09.2025 11:23:51, Left click
364, 568, 15.09.2025 11:23:51, Left click
357, 578, 15.09.2025 11:23:51, Left click
351, 587, 15.09.2025 11:23:51, Left click
344, 594, 15.09.2025 11:23:51, Left click
339, 602, 15.09.2025 11:23:51, Left click
333, 610, 15.09.2025 11:23:51, Left click
327, 617, 15.09.2025 11:23:51, Left click
322, 624, 15.09.2025 11:23:51, Left click
315, 631, 15.09.2025 11:23:51, Left click
309, 640, 15.09.2025 11:23:51, Left click
304, 647, 15.09.2025 11:23:51, Left click
297, 655, 15.09.2025 11:23:51, Left click
289, 666, 15.09.2025 11:23:51, Left click
284, 672, 15.09.2025 11:23:51, Left click
276, 683, 15.09.2025 11:23:51, Left click
269, 692, 15.09.2025 11:23:51, Left click
262, 701, 15.09.2025 11:23:51, Left click
256, 710, 15.09.2025 11:23:51, Left click
249, 719, 15.09.2025 11:23:51, Left click
243, 727, 15.09.2025 11:23:51, Left click
238, 735, 15.09.2025 11:23:51, Left click
233, 741, 15.09.2025 11:23:51, Left click
227, 749, 15.09.2025 11:23:51, Left click
222, 756, 15.09.2025 11:23:51, Left click
217, 763, 15.09.2025 11:23:51, Left click
211, 771, 15.09.2025 11:23:51, Left click
205, 779, 15.09.2025 11:23:51, Left click
199, 787, 15.09.2025 11:23:51, Left click
193, 796, 15.09.2025 11:23:51, Left click
186, 805, 15.09.2025 11:23:51, Left click
180, 814, 15.09.2025 11:23:51, Left click
174, 823, 15.09.2025 11:23:51, Left click
168, 831, 15.09.2025 11:23:51, Left click
163, 838, 15.09.2025 11:23:51, Left click
158, 843, 15.09.2025 11:23:51, Left click
154, 847, 15.09.2025 11:23:51, Left click
153, 848, 15.09.2025 11:23:51, 
558, 359, 15.09.2025 11:23:52, Left click
568, 344, 15.09.2025 11:23:52, Left click
576, 331, 15.09.2025 11:23:52, Left click
588, 315, 15.09.2025 11:23:52, Left click
598, 300, 15.09.2025 11:23:52, Left click
609, 284, 15.09.2025 11:23:52, Left click
620, 268, 15.09.2025 11:23:52, Left click
631, 252, 15.09.2025 11:23:52, Left click
642, 236, 15.09.2025 11:23:52, Left click
654, 219, 15.09.2025 11:23:52, Left click
667, 202, 15.09.2025 11:23:52, Left click
679, 185, 15.09.2025 11:23:52, Left click
692, 167, 15.09.2025 11:23:52, Left click
705, 150, 15.09.2025 11:23:52, Left click
718, 134, 15.09.2025 11:23:52, Left click
729, 121, 15.09.2025 11:23:52, Left click
740, 108, 15.09.2025 11:23:52, Left click
751, 97, 15.09.2025 11:23:52, Left click
759, 91, 15.09.2025 11:23:52, Left click
763, 88, 15.09.2025 11:23:52, Left click
764, 88, 15.09.2025 11:23:52, Left click
766, 89, 15.09.2025 11:23:52, Left click
771, 94, 15.09.2025 11:23:52, Left click
782, 102, 15.09.2025 11:23:52, Left click
804, 116, 15.09.2025 11:23:52, Left click
831, 131, 15.09.2025 11:23:52, Left click
866, 151, 15.09.2025 11:23:52, Left click
900, 173, 15.09.2025 11:23:52, Left click
932, 195, 15.09.2025 11:23:52, Left click
964, 220, 15.09.2025 11:23:52, Left click
998, 250, 15.09.2025 11:23:52, Left click
1031, 283, 15.09.2025 11:23:53, Left click
1070, 322, 15.09.2025 11:23:53, Left click
1107, 360, 15.09.2025 11:23:53, Left click
1153, 403, 15.09.2025 11:23:53, Left click
1191, 439, 15.09.2025 11:23:53, Left click
1239, 484, 15.09.2025 11:23:53, Left click
1274, 519, 15.09.2025 11:23:53, Left click
1319, 559, 15.09.2025 11:23:53, Left click
1354, 589, 15.09.2025 11:23:53, Left click
1396, 625, 15.09.2025 11:23:53, Left click
1428, 650, 15.09.2025 11:23:53, Left click
1463, 679, 15.09.2025 11:23:53, Left click
1492, 704, 15.09.2025 11:23:53, Left click
1519, 726, 15.09.2025 11:23:53, Left click
1546, 750, 15.09.2025 11:23:53, Left click
1571, 770, 15.09.2025 11:23:53, Left click
1593, 790, 15.09.2025 11:23:53, Left click
1615, 809, 15.09.2025 11:23:53, Left click
1638, 828, 15.09.2025 11:23:53, Left click
1655, 844, 15.09.2025 11:23:53, Left click
1679, 865, 15.09.2025 11:23:53, Left click
1698, 881, 15.09.2025 11:23:53, Left click
1720, 900, 15.09.2025 11:23:53, Left click
1738, 914, 15.09.2025 11:23:53, Left click
1757, 928, 15.09.2025 11:23:53, Left click
1775, 943, 15.09.2025 11:23:53, Left click
1793, 957, 15.09.2025 11:23:53, Left click
1810, 971, 15.09.2025 11:23:53, Left click
1827, 986, 15.09.2025 11:23:53, Left click
1843, 998, 15.09.2025 11:23:53, Left click
1856, 1008, 15.09.2025 11:23:53, Left click
1868, 1015, 15.09.2025 11:23:53, Left click
1874, 1019, 15.09.2025 11:23:53, Left click
1876, 1020, 15.09.2025 11:23:53, Left click
1876, 1020, 15.09.2025 11:23:53, Left click
1873, 1015, 15.09.2025 11:23:53, Left click
1867, 1007, 15.09.2025 11:23:53, Left click
1859, 997, 15.09.2025 11:23:53, Left click
1846, 979, 15.09.2025 11:23:53, Left click
1827, 957, 15.09.2025 11:23:53, Left click
1798, 926, 15.09.2025 11:23:53, Left click
1765, 892, 15.09.2025 11:23:53, Left click
1726, 851, 15.09.2025 11:23:53, Left click
1684, 806, 15.09.2025 11:23:53, Left click
1642, 760, 15.09.2025 11:23:53, Left click
1592, 704, 15.09.2025 11:23:53, Left click
1541, 647, 15.09.2025 11:23:53, Left click
1500, 598, 15.09.2025 11:23:53, Left click
1453, 543, 15.09.2025 11:23:53, Left click
1413, 492, 15.09.2025 11:23:53, Left click
1364, 429, 15.09.2025 11:23:53, Left click
1324, 379, 15.09.2025 11:23:53, Left click
1282, 324, 15.09.2025 11:23:53, Left click
1242, 274, 15.09.2025 11:23:53, Left click
1207, 229, 15.09.2025 11:23:53, Left click
1181, 194, 15.09.2025 11:23:53, Left click
1153, 158, 15.09.2025 11:23:53, Left click
1130, 127, 15.09.2025 11:23:53, Left click
1104, 96, 15.09.2025 11:23:53, Left click
1081, 70, 15.09.2025 11:23:53, Left click
1056, 43, 15.09.2025 11:23:53, Left click
1036, 23, 15.09.2025 11:23:53, Left click
1008, 0, 15.09.2025 11:23:53, Left click
987, 0, 15.09.2025 11:23:54, Left click
957, 0, 15.09.2025 11:23:54, Left click
922, 0, 15.09.2025 11:23:54, Left click
883, 0, 15.09.2025 11:23:54, Left click
848, 0, 15.09.2025 11:23:54, Left click
813, 0, 15.09.2025 11:23:54, Left click
775, 0, 15.09.2025 11:23:54, Left click
744, 0, 15.09.2025 11:23:54, Left click
711, 0, 15.09.2025 11:23:54, Left click
672, 0, 15.09.2025 11:23:54, Left click
641, 1, 15.09.2025 11:23:54, Left click
612, 4, 15.09.2025 11:23:54, Left click
586, 10, 15.09.2025 11:23:54, Left click
564, 16, 15.09.2025 11:23:54, Left click
544, 24, 15.09.2025 11:23:54, Left click
527, 34, 15.09.2025 11:23:54, Left click
512, 46, 15.09.2025 11:23:54, Left click
496, 61, 15.09.2025 11:23:54, Left click
479, 80, 15.09.2025 11:23:54, Left click
458, 103, 15.09.2025 11:23:54, Left click
439, 129, 15.09.2025 11:23:54, Left click
418, 158, 15.09.2025 11:23:54, Left click
399, 186, 15.09.2025 11:23:54, Left click
377, 220, 15.09.2025 11:23:54, Left click
357, 252, 15.09.2025 11:23:54, Left click
336, 285, 15.09.2025 11:23:54, Left click
312, 324, 15.09.2025 11:23:54, Left click
293, 359, 15.09.2025 11:23:54, Left click
272, 398, 15.09.2025 11:23:54, Left click
253, 436, 15.09.2025 11:23:54, Left click
237, 475, 15.09.2025 11:23:54, Left click
224, 512, 15.09.2025 11:23:54, Left click
215, 545, 15.09.2025 11:23:54, Left click
210, 581, 15.09.2025 11:23:54, Left click
208, 615, 15.09.2025 11:23:54, Left click
209, 649, 15.09.2025 11:23:54, Left click
218, 683, 15.09.2025 11:23:54, Left click
233, 717, 15.09.2025 11:23:54, Left click
255, 747, 15.09.2025 11:23:54, Left click
287, 773, 15.09.2025 11:23:54, Left click
314, 790, 15.09.2025 11:23:54, Left click
353, 804, 15.09.2025 11:23:54, Left click
403, 812, 15.09.2025 11:23:54, Left click
442, 812, 15.09.2025 11:23:54, Left click
496, 808, 15.09.2025 11:23:54, Left click
557, 797, 15.09.2025 11:23:54, Left click
619, 779, 15.09.2025 11:23:54, Left click
695, 754, 15.09.2025 11:23:54, Left click
772, 724, 15.09.2025 11:23:54, Left click
848, 687, 15.09.2025 11:23:54, Left click
923, 644, 15.09.2025 11:23:54, Left click
993, 594, 15.09.2025 11:23:54, Left click
1056, 537, 15.09.2025 11:23:54, Left click
1108, 475, 15.09.2025 11:23:54, Left click
1151, 412, 15.09.2025 11:23:54, Left click
1188, 337, 15.09.2025 11:23:54, Left click
1211, 273, 15.09.2025 11:23:54, Left click
1225, 212, 15.09.2025 11:23:54, Left click
1229, 158, 15.09.2025 11:23:54, Left click
1228, 109, 15.09.2025 11:23:54, Left click
1215, 46, 15.09.2025 11:23:54, Left click
1192, 0, 15.09.2025 11:23:54, Left click
1167, 0, 15.09.2025 11:23:54, Left click
1132, 0, 15.09.2025 11:23:54, Left click
1098, 0, 15.09.2025 11:23:55, Left click
1058, 0, 15.09.2025 11:23:55, Left click
1020, 0, 15.09.2025 11:23:55, Left click
981, 0, 15.09.2025 11:23:55, Left click
934, 0, 15.09.2025 11:23:55, Left click
882, 8, 15.09.2025 11:23:55, Left click
832, 23, 15.09.2025 11:23:55, Left click
764, 57, 15.09.2025 11:23:55, Left click
716, 88, 15.09.2025 11:23:55, Left click
660, 133, 15.09.2025 11:23:55, Left click
606, 191, 15.09.2025 11:23:55, Left click
576, 234, 15.09.2025 11:23:55, Left click
548, 287, 15.09.2025 11:23:55, Left click
526, 343, 15.09.2025 11:23:55, Left click
512, 387, 15.09.2025 11:23:55, Left click
502, 432, 15.09.2025 11:23:55, Left click
499, 480, 15.09.2025 11:23:55, Left click
501, 523, 15.09.2025 11:23:55, Left click
510, 559, 15.09.2025 11:23:55, Left click
524, 594, 15.09.2025 11:23:55, Left click
541, 617, 15.09.2025 11:23:55, Left click
560, 636, 15.09.2025 11:23:55, Left click
587, 650, 15.09.2025 11:23:55, Left click
614, 657, 15.09.2025 11:23:55, Left click
640, 658, 15.09.2025 11:23:55, Left click
672, 653, 15.09.2025 11:23:55, Left click
705, 642, 15.09.2025 11:23:55, Left click
737, 626, 15.09.2025 11:23:55, Left click
767, 607, 15.09.2025 11:23:55, Left click
794, 588, 15.09.2025 11:23:55, Left click
816, 567, 15.09.2025 11:23:55, Left click
830, 545, 15.09.2025 11:23:55, Left click
837, 528, 15.09.2025 11:23:55, Left click
839, 515, 15.09.2025 11:23:55, Left click
839, 506, 15.09.2025 11:23:55, Left click
839, 503, 15.09.2025 11:23:55, Left click
839, 503, 15.09.2025 11:23:55, Left click
839, 503, 15.09.2025 11:23:55, Left click
839, 503, 15.09.2025 11:23:55, Left click
839, 503, 15.09.2025 11:23:55, Left click
839, 503, 15.09.2025 11:23:55, Left click
839, 504, 15.09.2025 11:23:55, 
838, 505, 15.09.2025 11:23:55, 
838, 505, 15.09.2025 11:23:55, 
837, 505, 15.09.2025 11:23:55, 
837, 505, 15.09.2025 11:23:55, 
50, 282, 15.09.2025 11:23:55, 
10, 264, 15.09.2025 11:23:55, 
-82, 221, 15.09.2025 11:23:55, 
-175, 170, 15.09.2025 11:23:55, 
-236, 124, 15.09.2025 11:23:55, 
-276, 75, 15.09.2025 11:23:56, 
-284, 59, 15.09.2025 11:23:56, 
-285, 54, 15.09.2025 11:23:56, 
-288, 31, 15.09.2025 11:23:56, 
-289, 29, 15.09.2025 11:23:56, 
-291, 27, 15.09.2025 11:23:56, 
-298, 24, 15.09.2025 11:23:56, 
-300, 23, 15.09.2025 11:23:56, 
-303, 22, 15.09.2025 11:23:56, 
-303, 22, 15.09.2025 11:23:56, 
-263, 31, 15.09.2025 11:23:56, 
-244, 37, 15.09.2025 11:23:56, 
-88, 81, 15.09.2025 11:23:56, 
7, 103, 15.09.2025 11:23:56, 
40, 111, 15.09.2025 11:23:56, 
119, 130, 15.09.2025 11:23:56, 
204, 149, 15.09.2025 11:23:56, 
262, 160, 15.09.2025 11:23:56, 
272, 162, 15.09.2025 11:23:56, 
285, 170, 15.09.2025 11:23:56, 
289, 177, 15.09.2025 11:23:56, 
305, 193, 15.09.2025 11:23:56, 
680, 435, 15.09.2025 11:23:56, 
814, 512, 15.09.2025 11:23:56, 
956, 591, 15.09.2025 11:23:56, 
